Date, Price, Grid load forecast, Wind power forecast
2016-04-16 17:00:00,20.58,42841,1339
2016-04-16 18:00:00,20.82,43285,1403
2016-04-16 19:00:00,21.29,43154,1585
2016-04-16 20:00:00,21.53,42840,1750
2016-04-16 21:00:00,21.46,42404,1856
2016-04-16 22:00:00,21.16,41321,1969
2016-04-16 23:00:00,20.41,39773,2000
2016-04-17 00:00:00,19.37,38201,2964
2016-04-17 01:00:00,18.08,37378,3066
2016-04-17 02:00:00,17.23,37010,3149
2016-04-17 03:00:00,16.81,36939,3226
2016-04-17 04:00:00,16.8,36981,3276
2016-04-17 05:00:00,16.51,37041,3295
2016-04-17 06:00:00,16.6,37355,3320
2016-04-17 07:00:00,17.62,38245,3361
2016-04-17 08:00:00,18.57,39814,3439
2016-04-17 09:00:00,19.48,41228,3550
2016-04-17 10:00:00,19.6,42145,3658
2016-04-17 11:00:00,19.82,42399,3716
2016-04-17 12:00:00,19.55,42361,3743
2016-04-17 13:00:00,19.47,42096,3775
2016-04-17 14:00:00,19.21,41912,3804
2016-04-17 15:00:00,18.94,41743,3814
2016-04-17 16:00:00,18.63,41805,3799
2016-04-17 17:00:00,19.3,42325,3725
2016-04-17 18:00:00,19.61,42788,3591
2016-04-17 19:00:00,20.58,42932,3396
2016-04-17 20:00:00,21.28,43342,3105
2016-04-17 21:00:00,21.4,43370,2868
2016-04-17 22:00:00,20.97,42138,2698
2016-04-17 23:00:00,19.91,40309,2562
2016-04-18 00:00:00,19.82,38968,2333
2016-04-18 01:00:00,19.59,38164,2311
2016-04-18 02:00:00,19.1,37901,2318
2016-04-18 03:00:00,18.94,38237,2323
2016-04-18 04:00:00,19.03,39143,2352
2016-04-18 05:00:00,21.06,41492,2378
2016-04-18 06:00:00,21.98,45220,2416
2016-04-18 07:00:00,22.88,48820,2511
2016-04-18 08:00:00,23.19,49395,2721
2016-04-18 09:00:00,22.91,49426,3052
2016-04-18 10:00:00,22.65,49444,3395
2016-04-18 11:00:00,22.47,49117,3650
2016-04-18 12:00:00,21.93,48646,3837
2016-04-18 13:00:00,21.77,48397,3988
2016-04-18 14:00:00,21.69,47911,4035
2016-04-18 15:00:00,21.35,47275,4038
2016-04-18 16:00:00,21.3,46985,4041
2016-04-18 17:00:00,21.55,47169,3982
2016-04-18 18:00:00,21.51,47115,3870
2016-04-18 19:00:00,21.48,47077,3734
2016-04-18 20:00:00,21.49,46993,3642
2016-04-18 21:00:00,21.33,46581,3588
2016-04-18 22:00:00,20.13,44784,3574
2016-04-18 23:00:00,19.19,42358,3636
2016-04-19 00:00:00,19.03,40242,3773
2016-04-19 01:00:00,18.58,39341,3874
2016-04-19 02:00:00,18.51,39018,3966
2016-04-19 03:00:00,18.32,39230,4086
2016-04-19 04:00:00,18.58,40051,4209
2016-04-19 05:00:00,19.82,42127,4293
2016-04-19 06:00:00,21.27,45741,4337
2016-04-19 07:00:00,22.58,49354,4370
2016-04-19 08:00:00,22.85,49323,4425
2016-04-19 09:00:00,22.59,49283,4483
2016-04-19 10:00:00,21.73,49188,4508
2016-04-19 11:00:00,21.2,48774,4497
2016-04-19 12:00:00,20.99,48407,4479
2016-04-19 13:00:00,20.91,47985,4477
2016-04-19 14:00:00,20.74,47612,4463
2016-04-19 15:00:00,20.4,47061,4449
2016-04-19 16:00:00,20.27,46735,4426
2016-04-19 17:00:00,20.37,46635,4375
2016-04-19 18:00:00,21.06,46487,4271
2016-04-19 19:00:00,21.5,46462,4106
2016-04-19 20:00:00,21.47,46309,3913
2016-04-19 21:00:00,21.43,46046,3754
2016-04-19 22:00:00,20.36,44411,3625
2016-04-19 23:00:00,19.4,42131,3479
2016-04-20 00:00:00,19.17,40266,3109
2016-04-20 01:00:00,18.96,39364,2928
2016-04-20 02:00:00,18.53,39070,2756
2016-04-20 03:00:00,18.39,39215,2616
2016-04-20 04:00:00,18.82,40045,2516
2016-04-20 05:00:00,20.33,41953,2459
2016-04-20 06:00:00,21.87,45291,2351
2016-04-20 07:00:00,23.36,48753,2185
2016-04-20 08:00:00,23.75,49023,2060
2016-04-20 09:00:00,23.49,48910,1928
2016-04-20 10:00:00,23.23,48651,1769
2016-04-20 11:00:00,23,48289,1635
2016-04-20 12:00:00,21.96,47836,1547
2016-04-20 13:00:00,21.76,47360,1508
2016-04-20 14:00:00,21.82,46886,1528
2016-04-20 15:00:00,21.67,46128,1600
2016-04-20 16:00:00,21.77,45830,1689
2016-04-20 17:00:00,22.48,45940,1739
2016-04-20 18:00:00,22.82,45902,1735
2016-04-20 19:00:00,23.08,45882,1710
2016-04-20 20:00:00,23.1,45844,1617
2016-04-20 21:00:00,23.17,45703,1542
2016-04-20 22:00:00,22.66,44039,1534
2016-04-20 23:00:00,21.64,41643,1524
2016-04-21 00:00:00,21.02,39918,1487
2016-04-21 01:00:00,20.49,38969,1373
2016-04-21 02:00:00,19.92,38669,1341
2016-04-21 03:00:00,19.6,38796,1397
2016-04-21 04:00:00,19.92,39462,1520
2016-04-21 05:00:00,21.35,41367,1647
2016-04-21 06:00:00,22.44,45075,1737
2016-04-21 07:00:00,24.16,48689,1809
2016-04-21 08:00:00,25.23,49946,1892
2016-04-21 09:00:00,23.69,48652,2021
2016-04-21 10:00:00,22.99,48029,2140
2016-04-21 11:00:00,22.76,47645,2243
2016-04-21 12:00:00,22.54,47305,2346
2016-04-21 13:00:00,22.39,46876,2460
2016-04-21 14:00:00,22.23,46402,2667
2016-04-21 15:00:00,21.82,45829,2892
2016-04-21 16:00:00,21.74,45574,3053
2016-04-21 17:00:00,21.69,45647,3161
2016-04-21 18:00:00,21.67,45654,3248
2016-04-21 19:00:00,21.62,45626,3266
2016-04-21 20:00:00,21.59,45591,3246
2016-04-21 21:00:00,21.66,45402,3243
2016-04-21 22:00:00,20.95,43799,3288
2016-04-21 23:00:00,20.12,41498,3348
2016-04-22 00:00:00,19.65,40001,3607
2016-04-22 01:00:00,19.08,39075,3618
2016-04-22 02:00:00,18.98,38800,3508
2016-04-22 03:00:00,18.91,38937,3274
2016-04-22 04:00:00,19.35,39521,2973
2016-04-22 05:00:00,21.21,41294,2605
2016-04-22 06:00:00,21.89,44759,2160
2016-04-22 07:00:00,23.04,48142,1764
2016-04-22 08:00:00,23.91,49022,1496
2016-04-22 09:00:00,23.74,48908,1270
2016-04-22 10:00:00,23.64,48297,1072
2016-04-22 11:00:00,23.19,47949,1028
2016-04-22 12:00:00,22.88,47399,1133
2016-04-22 13:00:00,22.62,46530,1264
2016-04-22 14:00:00,22.3,45805,1372
2016-04-22 15:00:00,21.83,45127,1474
2016-04-22 16:00:00,21.79,44910,1570
2016-04-22 17:00:00,22.01,45078,1558
2016-04-22 18:00:00,22.08,45236,1464
2016-04-22 19:00:00,22.24,45094,1360
2016-04-22 20:00:00,22.09,44755,1222
2016-04-22 21:00:00,22.18,44468,1105
2016-04-22 22:00:00,21.9,43390,1057
2016-04-22 23:00:00,21.38,41562,1018
2016-04-23 00:00:00,21.44,39836,1292
2016-04-23 01:00:00,21.23,38902,1208
2016-04-23 02:00:00,20.97,38544,1128
2016-04-23 03:00:00,20.95,38542,1056
2016-04-23 04:00:00,20.94,38636,1011
2016-04-23 05:00:00,20.87,38891,973
2016-04-23 06:00:00,21.03,39554,957
2016-04-23 07:00:00,21.43,40928,923
2016-04-23 08:00:00,22.32,42523,879
2016-04-23 09:00:00,23.08,43717,886
2016-04-23 10:00:00,23.2,44180,882
2016-04-23 11:00:00,23,43933,922
2016-04-23 12:00:00,22.26,43495,1040
2016-04-23 13:00:00,21.34,43000,1161
2016-04-23 14:00:00,20.66,42568,1190
2016-04-23 15:00:00,20.4,42468,1120
2016-04-23 16:00:00,20.58,42720,1067
2016-04-23 17:00:00,20.73,43401,993
2016-04-23 18:00:00,21.26,43736,868
2016-04-23 19:00:00,22.32,43402,758
2016-04-23 20:00:00,23.05,43177,651
2016-04-23 21:00:00,23.22,43244,610
2016-04-23 22:00:00,22.85,42471,588
2016-04-23 23:00:00,21.84,41040,517
2016-04-24 00:00:00,21.41,39864,504
2016-04-24 01:00:00,20.55,39111,468
2016-04-24 02:00:00,20.52,38764,404
2016-04-24 03:00:00,20.64,38720,350
2016-04-24 04:00:00,20.75,38721,303
2016-04-24 05:00:00,20.84,38719,258
2016-04-24 06:00:00,20.75,39069,231
2016-04-24 07:00:00,21.07,39915,236
2016-04-24 08:00:00,21.44,41482,235
2016-04-24 09:00:00,21.63,42723,258
2016-04-24 10:00:00,21.49,43452,318
2016-04-24 11:00:00,21.4,43555,380
2016-04-24 12:00:00,21.3,43229,439
2016-04-24 13:00:00,21.15,42920,526
2016-04-24 14:00:00,20.99,42655,666
2016-04-24 15:00:00,20.89,42376,794
2016-04-24 16:00:00,20.93,42445,896
2016-04-24 17:00:00,21.1,43061,960
2016-04-24 18:00:00,21.19,43560,971
2016-04-24 19:00:00,21.93,43688,900
2016-04-24 20:00:00,23.29,43965,706
2016-04-24 21:00:00,23.5,44333,528
2016-04-24 22:00:00,23.21,43319,450
2016-04-24 23:00:00,22.84,41701,418
2016-04-25 00:00:00,22.31,40520,429
2016-04-25 01:00:00,21.47,39810,399
2016-04-25 02:00:00,20.94,39645,386
2016-04-25 03:00:00,20.79,39889,371
2016-04-25 04:00:00,21.04,40522,339
2016-04-25 05:00:00,22.88,42493,295
2016-04-25 06:00:00,25.05,46037,240
2016-04-25 07:00:00,28.78,49678,211
2016-04-25 08:00:00,33.58,51056,198
2016-04-25 09:00:00,30.46,51607,195
2016-04-25 10:00:00,27.58,51281,206
2016-04-25 11:00:00,26.56,50712,222
2016-04-25 12:00:00,26.1,49932,249
2016-04-25 13:00:00,26.02,49281,300
2016-04-25 14:00:00,25.29,48617,361
2016-04-25 15:00:00,23.74,48078,431
2016-04-25 16:00:00,24.03,47843,538
2016-04-25 17:00:00,24.82,47801,659
2016-04-25 18:00:00,24.49,47502,752
2016-04-25 19:00:00,25.57,47311,867
2016-04-25 20:00:00,25.02,47124,1030
2016-04-25 21:00:00,25.08,46993,1190
2016-04-25 22:00:00,24.02,45457,1306
2016-04-25 23:00:00,22.81,43155,1389
2016-04-26 00:00:00,21.71,41658,1504
2016-04-26 01:00:00,20.95,40732,1531
2016-04-26 02:00:00,21,40414,1579
2016-04-26 03:00:00,20.72,40699,1690
2016-04-26 04:00:00,21.21,41426,1841
2016-04-26 05:00:00,22.79,43358,1947
2016-04-26 06:00:00,24.84,47263,2013
2016-04-26 07:00:00,27.68,50713,2120
2016-04-26 08:00:00,31.49,51531,2203
2016-04-26 09:00:00,29.76,50926,2257
2016-04-26 10:00:00,27.97,50519,2318
2016-04-26 11:00:00,26.89,50038,2322
2016-04-26 12:00:00,26.9,49631,2270
2016-04-26 13:00:00,26.38,49366,2208
2016-04-26 14:00:00,25.6,48872,2167
2016-04-26 15:00:00,24.5,48311,2116
2016-04-26 16:00:00,24.37,47962,1986
2016-04-26 17:00:00,25.06,47943,1870
2016-04-26 18:00:00,25.09,47641,1759
2016-04-26 19:00:00,25.06,47383,1700
2016-04-26 20:00:00,24.43,47255,1648
2016-04-26 21:00:00,24.4,47065,1644
2016-04-26 22:00:00,24.21,45448,1662
2016-04-26 23:00:00,22.81,43123,1659
2016-04-27 00:00:00,22.08,41035,1345
2016-04-27 01:00:00,21.68,40097,1363
2016-04-27 02:00:00,21.65,39789,1399
2016-04-27 03:00:00,21.36,39902,1497
2016-04-27 04:00:00,21.62,40507,1605
2016-04-27 05:00:00,22.85,42325,1671
2016-04-27 06:00:00,23.83,45989,1763
2016-04-27 07:00:00,27.33,49771,1894
2016-04-27 08:00:00,29.92,49727,1993
2016-04-27 09:00:00,29.33,49611,2063
2016-04-27 10:00:00,26.9,49531,2090
2016-04-27 11:00:00,25.85,49204,2040
2016-04-27 12:00:00,24.67,48758,1888
2016-04-27 13:00:00,24.46,48523,1714
2016-04-27 14:00:00,23.77,48018,1553
2016-04-27 15:00:00,23.34,47407,1396
2016-04-27 16:00:00,23.66,47062,1305
2016-04-27 17:00:00,23.8,47079,1242
2016-04-27 18:00:00,24.2,46876,1150
2016-04-27 19:00:00,24.08,46565,1080
2016-04-27 20:00:00,23.86,46319,1030
2016-04-27 21:00:00,24.13,46257,960
2016-04-27 22:00:00,23.93,44789,811
2016-04-27 23:00:00,23.26,42486,688
2016-04-28 00:00:00,22.37,40715,833
2016-04-28 01:00:00,22.24,39813,712
2016-04-28 02:00:00,22.24,39555,642
2016-04-28 03:00:00,22.27,39696,602
2016-04-28 04:00:00,22.84,40231,582
2016-04-28 05:00:00,24.06,42005,586
2016-04-28 06:00:00,24.39,45713,565
2016-04-28 07:00:00,29.45,49300,561
2016-04-28 08:00:00,35.36,50051,576
2016-04-28 09:00:00,32.29,49638,611
2016-04-28 10:00:00,29.86,49523,643
2016-04-28 11:00:00,28.45,49255,652
2016-04-28 12:00:00,26.07,48835,729
2016-04-28 13:00:00,24.96,48606,832
2016-04-28 14:00:00,25.55,48136,902
2016-04-28 15:00:00,24.36,47539,969
2016-04-28 16:00:00,24.29,47173,1058
2016-04-28 17:00:00,24.2,47078,1125
2016-04-28 18:00:00,23.98,46780,1110
2016-04-28 19:00:00,24.04,46462,1011
2016-04-28 20:00:00,24.08,46153,857
2016-04-28 21:00:00,24.22,45971,741
2016-04-28 22:00:00,24.06,44451,703
2016-04-28 23:00:00,23.49,42034,695
2016-04-29 00:00:00,22.28,40182,601
2016-04-29 01:00:00,21.72,39262,694
2016-04-29 02:00:00,21.5,38924,796
2016-04-29 03:00:00,21.53,38993,871
2016-04-29 04:00:00,21.66,39494,975
2016-04-29 05:00:00,22.26,41280,1105
2016-04-29 06:00:00,23.03,44918,1247
2016-04-29 07:00:00,25.42,48544,1467
2016-04-29 08:00:00,27.57,49120,1791
2016-04-29 09:00:00,23.68,49424,2267
2016-04-29 10:00:00,22.82,49137,2756
2016-04-29 11:00:00,22.44,48522,3164
2016-04-29 12:00:00,22.36,47855,3435
2016-04-29 13:00:00,22.12,47181,3650
2016-04-29 14:00:00,21.91,46335,3677
2016-04-29 15:00:00,21.97,45590,3441
2016-04-29 16:00:00,22.33,45264,3122
2016-04-29 17:00:00,22.51,45452,2736
2016-04-29 18:00:00,22.69,45375,2322
2016-04-29 19:00:00,22.7,44961,1936
2016-04-29 20:00:00,22.53,44333,1658
2016-04-29 21:00:00,22.44,44181,1505
2016-04-29 22:00:00,22.13,43032,1444
2016-04-29 23:00:00,21.88,41152,1383
2016-04-30 00:00:00,22.07,39251,1479
2016-04-30 01:00:00,21.74,38267,1539
2016-04-30 02:00:00,21.67,37747,1550
2016-04-30 03:00:00,21.75,37646,1472
2016-04-30 04:00:00,21.79,37513,1429
2016-04-30 05:00:00,21.74,37686,1414
2016-04-30 06:00:00,21.53,38356,1390
2016-04-30 07:00:00,22.49,39792,1380
2016-04-30 08:00:00,22.58,41465,1363
2016-04-30 09:00:00,23.55,42169,1339
2016-04-30 10:00:00,23.76,42695,1335
2016-04-30 11:00:00,23.19,42623,1337
2016-04-30 12:00:00,22.19,42226,1286
2016-04-30 13:00:00,21.82,41742,1167
2016-04-30 14:00:00,21.43,41349,1037
2016-04-30 15:00:00,21.19,41165,921
2016-04-30 16:00:00,21.44,41406,823
2016-04-30 17:00:00,21.99,42040,684
2016-04-30 18:00:00,23.57,42346,530
2016-04-30 19:00:00,23.48,41879,437
2016-04-30 20:00:00,23.45,41535,385
2016-04-30 21:00:00,23.83,41675,342
2016-04-30 22:00:00,23.46,40976,332
2016-04-30 23:00:00,23.01,39519,329
2016-05-01 00:00:00,22.05,38513,258
2016-05-01 01:00:00,20.59,37585,264
2016-05-01 02:00:00,20.2,37050,274
2016-05-01 03:00:00,20.25,36862,277
2016-05-01 04:00:00,20.25,36713,273
2016-05-01 05:00:00,20.24,36687,276
2016-05-01 06:00:00,20.2,37066,272
2016-05-01 07:00:00,20.71,37901,259
2016-05-01 08:00:00,21.06,39173,230
2016-05-01 09:00:00,21.51,39904,200
2016-05-01 10:00:00,22,40627,167
2016-05-01 11:00:00,22.03,40687,135
2016-05-01 12:00:00,21.59,40331,118
2016-05-01 13:00:00,21.25,39944,111
2016-05-01 14:00:00,21.05,39610,113
2016-05-01 15:00:00,20.91,39399,128
2016-05-01 16:00:00,20.93,39475,148
2016-05-01 17:00:00,21.22,40077,157
2016-05-01 18:00:00,21.76,40539,146
2016-05-01 19:00:00,23.37,40585,135
2016-05-01 20:00:00,24.11,40754,112
2016-05-01 21:00:00,24.65,41537,81
2016-05-01 22:00:00,24.37,40821,68
2016-05-01 23:00:00,23.77,39224,71
2016-05-02 00:00:00,21.98,37755,107
2016-05-02 01:00:00,20.75,37022,136
2016-05-02 02:00:00,20.48,36820,189
2016-05-02 03:00:00,20.52,37013,255
2016-05-02 04:00:00,20.64,37538,333
2016-05-02 05:00:00,22.91,39229,418
2016-05-02 06:00:00,24.65,42641,514
2016-05-02 07:00:00,29.88,46284,600
2016-05-02 08:00:00,31.15,47586,672
2016-05-02 09:00:00,28.2,46460,796
2016-05-02 10:00:00,27.41,46266,981
2016-05-02 11:00:00,25.47,45916,1152
2016-05-02 12:00:00,24.49,45412,1294
2016-05-02 13:00:00,24.38,44995,1409
2016-05-02 14:00:00,24.1,44578,1477
2016-05-02 15:00:00,24.18,44085,1500
2016-05-02 16:00:00,23.95,43909,1476
2016-05-02 17:00:00,23.9,44020,1388
2016-05-02 18:00:00,23.84,43915,1330
2016-05-02 19:00:00,23.89,43787,1334
2016-05-02 20:00:00,23.83,43621,1339
2016-05-02 21:00:00,23.88,43678,1433
2016-05-02 22:00:00,23.43,42499,1549
2016-05-02 23:00:00,22.41,40117,1592
2016-05-03 00:00:00,21.75,38031,1734
2016-05-03 01:00:00,21.11,37034,1763
2016-05-03 02:00:00,21.04,36625,1740
2016-05-03 03:00:00,20.85,36673,1636
2016-05-03 04:00:00,21.16,37050,1508
2016-05-03 05:00:00,22.51,38660,1317
2016-05-03 06:00:00,23.63,42286,1129
2016-05-03 07:00:00,25.69,45770,983
2016-05-03 08:00:00,28.39,46485,841
2016-05-03 09:00:00,27.88,45752,757
2016-05-03 10:00:00,26.66,45567,766
2016-05-03 11:00:00,26.67,45229,776
2016-05-03 12:00:00,25.12,44933,865
2016-05-03 13:00:00,24.72,44594,1012
2016-05-03 14:00:00,24.15,44134,1090
2016-05-03 15:00:00,24.01,43675,1095
2016-05-03 16:00:00,23.85,43532,1086
2016-05-03 17:00:00,24.23,43733,1043
2016-05-03 18:00:00,24.21,43722,978
2016-05-03 19:00:00,24.3,43481,874
2016-05-03 20:00:00,24.23,43121,748
2016-05-03 21:00:00,24.53,43150,666
2016-05-03 22:00:00,24.21,41895,671
2016-05-03 23:00:00,23.61,39483,713
2016-05-04 00:00:00,22.14,36991,800
2016-05-04 01:00:00,21.46,36056,830
2016-05-04 02:00:00,21.25,35810,809
2016-05-04 03:00:00,21.17,35895,749
2016-05-04 04:00:00,21.54,36289,687
2016-05-04 05:00:00,23.2,37894,619
2016-05-04 06:00:00,24.69,41716,541
2016-05-04 07:00:00,31.8,45413,457
2016-05-04 08:00:00,33.05,45746,409
2016-05-04 09:00:00,30.81,45456,378
2016-05-04 10:00:00,28.57,45192,325
2016-05-04 11:00:00,27.67,44806,295
2016-05-04 12:00:00,25.57,44281,299
2016-05-04 13:00:00,24.39,44019,316
2016-05-04 14:00:00,23.99,43496,323
2016-05-04 15:00:00,23.36,42864,323
2016-05-04 16:00:00,23.78,42604,312
2016-05-04 17:00:00,24.55,42536,269
2016-05-04 18:00:00,25.62,42496,220
2016-05-04 19:00:00,25.45,42409,176
2016-05-04 20:00:00,24.59,42228,135
2016-05-04 21:00:00,24.67,42376,108
2016-05-04 22:00:00,24.26,41194,103
2016-05-04 23:00:00,23.69,38783,101
2016-05-05 00:00:00,23.12,36410,124
2016-05-05 01:00:00,21.86,35529,136
2016-05-05 02:00:00,21.26,35088,154
2016-05-05 03:00:00,20.26,34862,182
2016-05-05 04:00:00,19.79,34495,225
2016-05-05 05:00:00,20.27,34419,266
2016-05-05 06:00:00,20.44,35271,303
2016-05-05 07:00:00,20.73,36288,332
2016-05-05 08:00:00,21.34,37773,317
2016-05-05 09:00:00,21.54,38809,321
2016-05-05 10:00:00,21.47,39539,331
2016-05-05 11:00:00,21.29,39502,325
2016-05-05 12:00:00,20.98,39237,325
2016-05-05 13:00:00,20.62,38685,317
2016-05-05 14:00:00,20.19,38311,292
2016-05-05 15:00:00,19.67,37893,260
2016-05-05 16:00:00,19.71,38084,233
2016-05-05 17:00:00,20.48,38525,196
2016-05-05 18:00:00,21.46,38860,160
2016-05-05 19:00:00,23.42,38707,145
2016-05-05 20:00:00,23.26,38559,139
2016-05-05 21:00:00,23.52,39028,161
2016-05-05 22:00:00,23.35,38937,209
2016-05-05 23:00:00,21.62,37147,271
2016-05-06 00:00:00,20.73,35865,353
2016-05-06 01:00:00,19.08,34987,446
2016-05-06 02:00:00,18.46,34684,532
2016-05-06 03:00:00,18.24,34584,576
2016-05-06 04:00:00,19.11,34692,593
2016-05-06 05:00:00,21.15,35685,611
2016-05-06 06:00:00,23.05,37893,633
2016-05-06 07:00:00,24,40568,606
2016-05-06 08:00:00,25.27,41955,538
2016-05-06 09:00:00,25.63,41900,554
2016-05-06 10:00:00,23.96,41747,638
2016-05-06 11:00:00,23.08,41325,753
2016-05-06 12:00:00,22.45,40772,904
2016-05-06 13:00:00,22.12,40240,1078
2016-05-06 14:00:00,21.75,39775,1217
2016-05-06 15:00:00,20.87,39475,1298
2016-05-06 16:00:00,20.66,39258,1389
2016-05-06 17:00:00,21.85,39361,1485
2016-05-06 18:00:00,22.91,39321,1544
2016-05-06 19:00:00,22.76,38932,1527
2016-05-06 20:00:00,22.25,38173,1497
2016-05-06 21:00:00,22.09,38173,1558
2016-05-06 22:00:00,21.8,37862,1687
2016-05-06 23:00:00,20.91,36310,1802
2016-05-07 00:00:00,19.81,35259,2092
2016-05-07 01:00:00,16.9,34174,2071
2016-05-07 02:00:00,14.95,33743,2029
2016-05-07 03:00:00,14.64,33660,1958
2016-05-07 04:00:00,14.96,33569,1913
2016-05-07 05:00:00,15.2,33585,1890
2016-05-07 06:00:00,16.27,33981,1848
2016-05-07 07:00:00,19.32,35277,1798
2016-05-07 08:00:00,19.94,36731,1761
2016-05-07 09:00:00,20.1,37947,1745
2016-05-07 10:00:00,20.2,38330,1778
2016-05-07 11:00:00,19.93,37960,1883
2016-05-07 12:00:00,19.89,37530,2023
2016-05-07 13:00:00,19.33,37029,2137
2016-05-07 14:00:00,18.72,36603,2145
2016-05-07 15:00:00,18.55,36404,2038
2016-05-07 16:00:00,18.15,36576,1921
2016-05-07 17:00:00,19.26,37196,1803
2016-05-07 18:00:00,19.92,37458,1714
2016-05-07 19:00:00,21.42,37110,1639
2016-05-07 20:00:00,19.98,36724,1626
2016-05-07 21:00:00,19.86,36928,1704
2016-05-07 22:00:00,19.75,36490,1777
2016-05-07 23:00:00,18.25,35159,1776
2016-05-08 00:00:00,15.17,33518,1879
2016-05-08 01:00:00,13.99,32701,1770
2016-05-08 02:00:00,11.89,32295,1647
2016-05-08 03:00:00,9.93,32068,1528
2016-05-08 04:00:00,9.08,31897,1429
2016-05-08 05:00:00,7.45,31616,1365
2016-05-08 06:00:00,9.57,31799,1285
2016-05-08 07:00:00,13.94,32465,1140
2016-05-08 08:00:00,16.94,33711,1038
2016-05-08 09:00:00,18.59,34609,1001
2016-05-08 10:00:00,20.02,35434,1017
2016-05-08 11:00:00,19.73,35607,1180
2016-05-08 12:00:00,19.23,35379,1467
2016-05-08 13:00:00,18.48,34975,1704
2016-05-08 14:00:00,18.02,34641,1787
2016-05-08 15:00:00,17.63,34489,1779
2016-05-08 16:00:00,17.18,34653,1774
2016-05-08 17:00:00,17.72,35263,1763
2016-05-08 18:00:00,17.93,35753,1672
2016-05-08 19:00:00,19.35,36025,1549
2016-05-08 20:00:00,19.4,36133,1444
2016-05-08 21:00:00,20.02,36646,1424
2016-05-08 22:00:00,20.12,36105,1492
2016-05-08 23:00:00,18.66,34435,1545
2016-05-09 00:00:00,15.75,32992,1573
2016-05-09 01:00:00,13.1,32223,1486
2016-05-09 02:00:00,12.49,31941,1383
2016-05-09 03:00:00,12.35,32068,1289
2016-05-09 04:00:00,14.71,32379,1223
2016-05-09 05:00:00,20.12,33887,1193
2016-05-09 06:00:00,22.47,37386,1182
2016-05-09 07:00:00,26.59,41238,1097
2016-05-09 08:00:00,28.92,40775,987
2016-05-09 09:00:00,28,40760,970
2016-05-09 10:00:00,24.24,40789,1037
2016-05-09 11:00:00,22.82,40629,1145
2016-05-09 12:00:00,22.38,40481,1271
2016-05-09 13:00:00,22.19,40406,1388
2016-05-09 14:00:00,22.02,40040,1423
2016-05-09 15:00:00,22.01,39650,1419
2016-05-09 16:00:00,21.94,39392,1419
2016-05-09 17:00:00,22.76,39408,1380
2016-05-09 18:00:00,22.87,39200,1309
2016-05-09 19:00:00,22.81,39081,1213
2016-05-09 20:00:00,22.43,38687,1183
2016-05-09 21:00:00,22.7,38744,1260
2016-05-09 22:00:00,22.13,37802,1304
2016-05-09 23:00:00,21.31,35452,1272
2016-05-10 00:00:00,21.07,33830,1032
2016-05-10 01:00:00,20.4,32874,1006
2016-05-10 02:00:00,19.59,32459,978
2016-05-10 03:00:00,19.29,32447,943
2016-05-10 04:00:00,19.86,32707,899
2016-05-10 05:00:00,21.6,34142,866
2016-05-10 06:00:00,23.36,37262,808
2016-05-10 07:00:00,28.49,40756,718
2016-05-10 08:00:00,33.42,40130,615
2016-05-10 09:00:00,31.33,40157,549
2016-05-10 10:00:00,29.37,40191,552
2016-05-10 11:00:00,26.79,40223,608
2016-05-10 12:00:00,24.18,40144,694
2016-05-10 13:00:00,23.95,40167,805
2016-05-10 14:00:00,23.88,39876,882
2016-05-10 15:00:00,23.45,39442,927
2016-05-10 16:00:00,23.06,39242,959
2016-05-10 17:00:00,23.48,39205,954
2016-05-10 18:00:00,23.32,38973,922
2016-05-10 19:00:00,23.12,38748,856
2016-05-10 20:00:00,22.46,38406,825
2016-05-10 21:00:00,22.45,38494,885
